id,title,description,difficulty,imageUrl
844,Ruins of Camdozaal,Gain 2 uniques from the Ruins of Camdozaal,Easy,https://oldschool.runescape.wiki/images/Barronite_mace.png?81129
845,Ruins of Camdozaal,Gain 2 uniques from the Ruins of Camdozaal,Easy,https://oldschool.runescape.wiki/images/Barronite_mace.png?81129
846,Ruins of Camdozaal,Gain 2 uniques from the Ruins of Camdozaal,Easy,https://oldschool.runescape.wiki/images/Barronite_mace.png?81129
847,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
848,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
849,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
850,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
851,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
852,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
853,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
854,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
855,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
856,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
857,Champion's Challenge,Gain 1 unique champion scroll,Passive,https://oldschool.runescape.wiki/images/Imp_champion_scroll.png?f36f9
858,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Easy,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
859,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Easy,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
860,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Medium,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
861,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Medium,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
862,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Medium,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
863,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Medium,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
864,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Hard,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
865,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Hard,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
866,Chompy Bird Hunting,Gain 2 uniques from Chompy Bird Hunting,Hard,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
867,Chompy Bird Hunting,Gain 1 unique from Chompy Bird Hunting,Master,https://oldschool.runescape.wiki/images/Chompy_chick.png?36657
868,Colossal Wyrm Agility,Gain 1 unique from Colossal Wyrm Agility,Easy,https://oldschool.runescape.wiki/images/Termites.png?942fb
869,Colossal Wyrm Agility,Gain 1 unique from Colossal Wyrm Agility,Hard,https://oldschool.runescape.wiki/images/Termites.png?942fb
870,Colossal Wyrm Agility,Gain 6 uniques from Colossal Wyrm Agility,Elite,https://oldschool.runescape.wiki/images/Termites.png?942fb
871,Creature Creation,Gain 1 unique from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
872,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
873,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
874,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
875,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
876,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
877,Creature Creation,Gain 1 unqiue from Creature Creation,Beginner,https://oldschool.runescape.wiki/images/Rune_satchel.png?4ffaa
878,Cyclopes,Gain 7 uniques from Cyclopes,Medium,https://oldschool.runescape.wiki/images/Rune_defender.png?ce07d
879,Cyclopes,Gain 1 uniques from Cyclopes,Hard,https://oldschool.runescape.wiki/images/Dragon_defender.png?3a184
880,Elder Chaos Druids,Gain 1 unique from Elder Chaos Druids,Elite,https://oldschool.runescape.wiki/images/Elder_chaos_hood.png?0a875
881,Elder Chaos Druids,Gain 1 unique from Elder Chaos Druids,Elite,https://oldschool.runescape.wiki/images/Elder_chaos_hood.png?0a875
882,Elder Chaos Druids,Gain 1 unique from Elder Chaos Druids,Elite,https://oldschool.runescape.wiki/images/Elder_chaos_hood.png?0a875
883,Forestry,Gain 1 unique from Forestly (Not lumberjack),Beginner,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
884,Forestry,Gain 1 unique from Forestry (Not lumberjack),Easy,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
885,Forestry,Gain 1 unique from Forestry (Not lumberjack),Easy,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
886,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
887,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
888,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
889,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
890,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
891,Forestry,Gain 1 unique from Forestry (Not lumberjack),Medium,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
892,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
893,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
894,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
895,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
896,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
897,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
898,Forestry,Gain 1 unique from Forestry (Not lumberjack),Hard,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
899,Forestry,Gain 1 unique from Forestry (Not lumberjack),Elite,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
900,Forestry,Gain 1 unique from Forestry (Not lumberjack),Elite,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
901,Forestry,Gain 1 unique from Forestry (Not lumberjack),Elite,https://oldschool.runescape.wiki/images/Pheasant_cape.png?5e361
902,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Easy,https://oldschool.runescape.wiki/images/Partial_note.png?85699
903,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Easy,https://oldschool.runescape.wiki/images/Partial_note.png?85699
904,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Medium,https://oldschool.runescape.wiki/images/Partial_note.png?85699
905,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Medium,https://oldschool.runescape.wiki/images/Partial_note.png?85699
906,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Medium,https://oldschool.runescape.wiki/images/Partial_note.png?85699
907,Fossil Island Notes,Gain 2 uniques from the Fossil Island Notes,Medium,https://oldschool.runescape.wiki/images/Partial_note.png?85699
908,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Hard,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
909,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Hard,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
910,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Elite,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
911,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Elite,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
912,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Elite,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
913,Demonic Gorillas,Gain 1 unique from Glough's Experiments,Elite,https://oldschool.runescape.wiki/images/Zenyte_shard.png?8abb8
914,Hunter Guild,Gain 1 unique from the Hunter Guild,Medium,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
915,Hunter Guild,Gain 1 unique from the Hunter Guild,Medium,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
916,Hunter Guild,Gain 1 unique from the Hunter Guild,Hard,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
917,Hunter Guild,Gain 1 unique from the Hunter Guild,Hard,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
918,Hunter Guild,Gain 1 unique from the Hunter Guild,Medium,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
919,Hunter Guild,Gain 1 unique from the Hunter Guild,Master,https://oldschool.runescape.wiki/images/Quetzin.png?2aa36
920,Monkey Backpacks,Gain 1 unique Monkey Backpack,Medium,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
921,Monkey Backpacks,Gain 1 unique Monkey Backpack,Medium,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
922,Monkey Backpacks,Gain 1 unique Monkey Backpack,Hard,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
923,Monkey Backpacks,Gain 1 unique Monkey Backpack,Hard,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
924,Monkey Backpacks,Gain 1 unique Monkey Backpack,Elite,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
925,Monkey Backpacks,Gain 1 unique Monkey Backpack,Elite,https://oldschool.runescape.wiki/images/Karamjan_monkey_%28item%29.png?863e0
926,Motherlode Mine,Gain 1 unique from the Motherlode Mine (Not prospector),Medium,https://oldschool.runescape.wiki/images/Coal_bag.png?09bb0
927,Motherlode Mine,Gain 1 unique from the Motherlode Mine (Not prospector),Medium,https://oldschool.runescape.wiki/images/Coal_bag.png?09bb0
928,My Notes,Gain 2 unique notes,Hard,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
929,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
930,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
931,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
932,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
933,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
934,My Notes,Gain 4 unique notes,Elite,https://oldschool.runescape.wiki/images/Ancient_page.png?45b61
935,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
936,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
937,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
938,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
939,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
940,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
941,Random Events,Gain 3 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
942,Random Events,Gain 2 unique Random Event items,Passive,https://oldschool.runescape.wiki/images/Camo_top.png?56d17
943,Revenants,Gain 1 unique from Revenants,Medium,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
944,Revenants,Gain 1 unique from Revenants,Medium,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
945,Revenants,Gain 1 unique from Revenants,Hard,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
946,Revenants,Gain 1 unique from Revenants,Hard,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
947,Revenants,Gain 1 unique from Revenants,Hard,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
948,Revenants,Gain 1 unique from Revenants,Hard,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
949,Revenants,Gain 1 unique from Revenants,Hard,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
950,Revenants,Gain 1 unique from Revenants,Elite,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
951,Revenants,Gain 1 unique from Revenants,Elite,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
952,Revenants,Gain 1 unique from Revenants,Elite,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
953,Revenants,Gain 1 unique from Revenants,Master,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
954,Revenants,Gain 1 unique from Revenants,Master,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
955,Revenants,Gain 1 unique from Revenants,Master,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
956,Revenants,Gain 1 unique from Revenants,Master,https://oldschool.runescape.wiki/images/Ancient_statuette.png?cbe92
957,Rooftop Agility,Gain 1 unique from Rooftop Agility,Beginner,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
958,Rooftop Agility,Gain 1 unique from Rooftop Agility,Easy,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
959,Rooftop Agility,Gain 1 unique from Rooftop Agility,Easy,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
960,Rooftop Agility,Gain 1 unique from Rooftop Agility,Medium,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
961,Rooftop Agility,Gain 1 unique from Rooftop Agility,Medium,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
962,Rooftop Agility,Gain 1 unique from Rooftop Agility,Medium,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
963,Rooftop Agility,Gain 1 unique from Rooftop Agility,Medium,https://oldschool.runescape.wiki/images/Mark_of_grace.png?717ea
964,Shayzien Armour,Gain the next tier of Shayzien Armour,Easy,https://oldschool.runescape.wiki/images/Shayzien_body_%285%29.png?847d4
965,Shayzien Armour,Gain the next tier of Shayzien Armour,Easy,https://oldschool.runescape.wiki/images/Shayzien_body_%285%29.png?847d4
966,Shayzien Armour,Gain the next tier of Shayzien Armour,Easy,https://oldschool.runescape.wiki/images/Shayzien_body_%285%29.png?847d4
967,Shayzien Armour,Gain the next tier of Shayzien Armour,Medium,https://oldschool.runescape.wiki/images/Shayzien_body_%285%29.png?847d4
968,Shayzien Armour,Gain the next tier of Shayzien Armour,Medium,https://oldschool.runescape.wiki/images/Shayzien_body_%285%29.png?847d4
969,Shooting Stars,Gain 1 unique from Shooting Stars,Easy,https://oldschool.runescape.wiki/images/Stardust_175.png?d7a80
970,Shooting Stars,Gain 1 unique from Shooting Stars,Easy,https://oldschool.runescape.wiki/images/Stardust_175.png?d7a80
971,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
972,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
973,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
974,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
975,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
976,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
977,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
978,Skilling Pet,Gain 1 unique Skilling Pet,Passive,https://oldschool.runescape.wiki/images/Fishbowl_%28blue%29.png?5abba
979,Stuffed Head,Gain a new stuffed head,Easy,https://oldschool.runescape.wiki/images/Crawling_hand_%28item%29.png?5352a
980,Stuffed Head,Gain a new stuffed head,Medium,https://oldschool.runescape.wiki/images/Cockatrice_head.png?09bb0
981,Stuffed Head,Gain a new stuffed head,Hard,https://oldschool.runescape.wiki/images/Basilisk_head.png?3be33
982,Stuffed Head,Gain a new stuffed head,Hard,https://oldschool.runescape.wiki/images/Kurask_head.png?e1c79
983,Stuffed Head,Gain a new stuffed head,Elite,https://oldschool.runescape.wiki/images/Abyssal_head.png?c04be
984,Imbued Heart,Obtain an Imbued Heart,Passive,https://oldschool.runescape.wiki/images/Imbued_heart.png?19317
985,Eternal Gem,Obtain an Eternal Gem,Passive,https://oldschool.runescape.wiki/images/Eternal_gem.png?b8cf0
986,Dust Battlestaff,Obtain a Dust Battlestaff,Passive,https://oldschool.runescape.wiki/images/Dust_battlestaff.png?5eb13
987,Mist battlestaff,Obtain a Mist Battlestaff,Passive,https://oldschool.runescape.wiki/images/Mist_battlestaff.png?92ebd
988,Abyssal Whip,Obtain an Abyssal Whip,Elite,https://oldschool.runescape.wiki/images/Abyssal_whip.png?727e9
989,Granite Maul,Obtain a Granite Maul,Elite,https://oldschool.runescape.wiki/images/Granite_maul.png?e75c0
990,Mogre Cosplay,Obtain the Mudskipper Hat and Flippers,Easy,https://oldschool.runescape.wiki/images/Mudskipper_hat.png?7027d
991,Brine Sabre,Obtain a Brine Sabre,Medium,https://oldschool.runescape.wiki/images/Brine_sabre.png?05d25
992,Leaf-bladed,Obtain a unique Lead-bladed Weapon,Hard,https://oldschool.runescape.wiki/images/Leaf-bladed_sword.png?fa8bd
993,Leaf-bladed,Obtain a unique Lead-bladed Weapon,Hard,https://oldschool.runescape.wiki/images/Leaf-bladed_sword.png?fa8bd
994,Black Mask,Obtain a Black Mask,Medium,https://oldschool.runescape.wiki/images/Black_mask_%2810%29.png?43853
995,Fossil Island Wyvern Granite,Obtain a unique Granite item from Fossil Island Wyverns,Elite,https://oldschool.runescape.wiki/images/Granite_longsword.png?fee90
996,Fossil Island Wyvern Granite,Obtain a unique Granite item from Fossil Island Wyverns,Elite,https://oldschool.runescape.wiki/images/Granite_longsword.png?fee90
997,Wyvern Visage,Obtain a unique Granite item from Fossil Island Wyverns,Elite,https://oldschool.runescape.wiki/images/Wyvern_visage.png?022de
998,Granite legs,Obtain Granite Legs,Hard,https://oldschool.runescape.wiki/images/Granite_legs.png?fee90
999,Granite Helm,Obtain a Granite Helm,Medium,https://oldschool.runescape.wiki/images/Granite_helm.png?19135
1000,Draconic Visage,Obtain a Draconic Visage,Master,https://oldschool.runescape.wiki/images/Draconic_visage.png?cb9aa
1001,Metal Boots,Obtain the next tier of metal boots,Beginner,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1002,Metal Boots,Obtain the next tier of metal boots,Beginner,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1003,Metal Boots,Obtain the next tier of metal boots,Easy,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1004,Metal Boots,Obtain the next tier of metal boots,Easy,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1005,Metal Boots,Obtain the next tier of metal boots,Medium,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1006,Metal Boots,Obtain the next tier of metal boots,Hard,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1007,Metal Boots,Obtain the next tier of metal boots,Hard,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1008,Metal Boots,Obtain the next tier of metal boots,Elite,https://oldschool.runescape.wiki/images/Rune_boots.png?eec05
1009,Dark Bow,Obtain a Dark Bow,Master,https://oldschool.runescape.wiki/images/Dark_bow.png?4806b
1010,Occult Necklace,Obtain a Occult Necklace,Master,https://oldschool.runescape.wiki/images/Occult_necklace.png?7df05
1011,Dragon chainbody,Obtain a Dragon chainbody,Master,https://oldschool.runescape.wiki/images/Dragon_chainbody.png?c85b3
1012,Dragon Thrownaxe,Obtain a Dragon Thrownaxe,Elite,https://oldschool.runescape.wiki/images/Dragon_thrownaxe.png?8fa13
1013,Dragon Harpoon,Obtain a Dragon Harpoon,Elite,https://oldschool.runescape.wiki/images/Dragon_harpoon.png?cc5f3
1014,Dragon Sword,Obtain the Dragon Sword,Elite,https://oldschool.runescape.wiki/images/Dragon_sword.png?cc5f3
1015,Dragon Knife,Obtain the Dragon Knife,Elite,https://oldschool.runescape.wiki/images/Dragon_knife.png?8fa13
1016,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1017,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1018,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1019,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1020,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1021,Brimstone Chest,Obtain 1 unique Brimstone Chest Unique,Passive,https://oldschool.runescape.wiki/images/Mystic_hat_%28dusk%29.png?246bf
1022,Not like us,Obtain 1 unique from Drakes,Elite,https://oldschool.runescape.wiki/images/Drake%27s_tooth.png?0b9c9
1023,Not like us,Obtain 1 unique from Drakes,Elite,https://oldschool.runescape.wiki/images/Drake%27s_tooth.png?0b9c9
1024,Light Mystic,Obtain 1 unique piece of Light Mystic,Hard,https://oldschool.runescape.wiki/images/Mystic_hat_%28light%29.png?df7b3
1025,Light Mystic,Obtain 1 unique piece of Light Mystic,Hard,https://oldschool.runescape.wiki/images/Mystic_hat_%28light%29.png?df7b3
1026,Light Mystic,Obtain 1 unique piece of Light Mystic,Hard,https://oldschool.runescape.wiki/images/Mystic_hat_%28light%29.png?df7b3
1027,Light Mystic,Obtain 1 unique piece of Light Mystic,Hard,https://oldschool.runescape.wiki/images/Mystic_hat_%28light%29.png?df7b3
1028,Dark Mystic,Obtain 1 unique peice of Dark Mystic,Hard,https://oldschool.runescape.wiki/images/Mystic_hat_%28dark%29.png?3ab54
1029,Basilisk Jaw,Obtain a Basilisk Jaw,Elite,https://oldschool.runescape.wiki/images/Basilisk_jaw.png?3be33
1030,Dagon'hai,Obtain 1 unique piece of Dagon'hai,Elite,https://oldschool.runescape.wiki/images/Dagon%27hai_robe_top.png?1c69a
1031,Dagon'hai,Obtain 1 unique piece of Dagon'hai,Elite,https://oldschool.runescape.wiki/images/Dagon%27hai_robe_top.png?1c69a
1032,Dagon'hai,Obtain 1 unique piece of Dagon'hai,Elite,https://oldschool.runescape.wiki/images/Dagon%27hai_robe_top.png?1c69a
1033,Blood Shard,Obtain a Blood Shard,Master,https://oldschool.runescape.wiki/images/Blood_shard.png?3d4c6
1034,Ancient Ceremonial,Obtain 1 unique piece of Anicent Ceremonial,Master,https://oldschool.runescape.wiki/images/Ancient_ceremonial_mask.png?97024
1035,Ancient Ceremonial,Obtain 1 unique piece of Anicent Ceremonial,Master,https://oldschool.runescape.wiki/images/Ancient_ceremonial_mask.png?97024
1036,Ancient Ceremonial,Obtain 1 unique piece of Anicent Ceremonial,Master,https://oldschool.runescape.wiki/images/Ancient_ceremonial_mask.png?97024
1037,Warped Sceptre,Obtain a Warped Sceptre,Hard,https://oldschool.runescape.wiki/images/Warped_sceptre.png?5051f
1038,Sulphur Blades,Obtain Sulphur Blades,Medium,https://oldschool.runescape.wiki/images/Sulphur_blades.png?16fac
1039,Teleport Anchoring Scroll,Obtain a Teleport Anchoring Scroll,Hard,https://oldschool.runescape.wiki/images/Teleport_anchoring_scroll.png?4518a
1040,Aranea Boots,Obtain Aranea Boots,Master,https://oldschool.runescape.wiki/images/Aranea_boots.png?8bfab
1041,Glacial temotli,Obtain Glacial temotli,Medium,https://oldschool.runescape.wiki/images/Glacial_temotli.png?4836f
1042,Pendant of ates ,Obtain a Pendant of ates ,Medium,https://oldschool.runescape.wiki/images/Pendant_of_ates_%28inert%29.png?942fb
1043,Earthbound tecpatl,Obtain Earthbound tecpatl,Medium,https://oldschool.runescape.wiki/images/Earthbound_tecpatl.png?e51e4
1044,Antler guard,Obtain a Antler guard,Hard,https://oldschool.runescape.wiki/images/Antler_guard.png?dfef1
1045,Broken antler,Obtain Broken antlers,Medium,https://oldschool.runescape.wiki/images/Broken_antler.png?e1daf
1046,Alchemist's signet,Obtain Alchemist's signet,Hard,https://oldschool.runescape.wiki/images/Alchemist%27s_signet.png?dfef1
1047,Tormented Demons,Obtain 1 unique from Tormented Demons,Elite,https://oldschool.runescape.wiki/images/Tormented_synapse.png?4d370
1048,Tormented Demons,Obtain 1 unique from Tormented Demons,Elite,https://oldschool.runescape.wiki/images/Tormented_synapse.png?4d370
1049,Tormented Demons,Obtain 1 unique from Tormented Demons,Elite,https://oldschool.runescape.wiki/images/Tormented_synapse.png?4d370
1050,TzHaar,Obtain 1 unique from the TzHaar,Easy,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1051,TzHaar,Obtain 1 unique from the TzHaar,Easy,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1052,TzHaar,Obtain 1 unique from the TzHaar,Medium,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1053,TzHaar,Obtain 1 unique from the TzHaar,Medium,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1054,TzHaar,Obtain 1 unique from the TzHaar,Medium,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1055,TzHaar,Obtain 1 unique from the TzHaar,Medium,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1056,TzHaar,Obtain 1 unique from the TzHaar,Hard,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1057,TzHaar,Obtain 1 unique from the TzHaar,Hard,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1058,TzHaar,Obtain 1 unique from the TzHaar,Hard,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1059,TzHaar,Obtain 1 unique from the TzHaar,Hard,https://oldschool.runescape.wiki/images/Toktz-ket-xil.png?04f28
1060,Herbi,Obtain Herbi,Passive,https://oldschool.runescape.wiki/images/Herbi.png?d8722
